ID;ACCOUNT_ID;CURRENCY;AMOUNT;DATE;DESCRIPTION;MCC_ID
23FE4565-8228-4803-B7F9-45F6EF39468D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.54;2022-07-30T05:01:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
8B720742-BD4F-4435-9EAC-1948D03F9881;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;17.5;2022-07-30T02:15:00z;Laundry, Cleaning, and Garment Services;37A8BA32-EA0E-4C10-8598-695BECE452C0
86C4406B-C79E-49BE-8E7F-47624682C4AC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;28;2022-07-31T18:16:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
12BC279C-90DE-4C73-9370-7C21E88721D1;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;24;2022-07-31T05:43:00z;Travel Agencies and Tour Operations;56D79107-2A55-4040-A705-2F84C0794E40
4DF78DB4-7A03-4A91-A582-FF6E436FBEEC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;47.74;2022-08-01T22:20:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
657D3588-00D4-4B61-8B5E-165BB04EE3EB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;10.09;2022-08-01T20:16:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
9409E81D-95D4-4075-9ACD-DC903B27231A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;34.82;2022-08-02T12:50:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
9B8CF83D-7172-414A-A937-825B6A754369;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;157.95;2022-08-02T20:07:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
85BD65E9-078B-43E5-BE2D-ADE3A8873D85;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.99;2022-08-02T18:56:00z;Cable and other pay television (previously Cable Services);D30124CE-4045-4EF8-B8F8-8B8DCE2CE710
5BF93177-E921-44FE-A75A-BA57037FB26A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.19;2022-08-03T22:35:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
EE7B0150-1410-4928-A1DB-F7214F41AB4F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;64.64;2022-08-04T19:28:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
2CDFFCDF-FB34-4F63-AED9-8FE45EB3D911;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.2;2022-08-04T10:57:00z;Computers, Computer Peripheral Equipment, Software;990C640D-BD86-49DE-81B2-371EB5E3BCCB
F4610506-2354-4794-BDDB-2EB1032FABBD;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;17.52;2022-08-05T02:50:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
39D950AE-9D05-4318-9748-A7A9A9F7E38A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;33.28;2022-08-06T02:39:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
0D8B5D10-3F88-41AF-B954-CD29B2CC4AED;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.23;2022-08-07T13:14:00z;Taxicabs and Limousines;F18F3E38-4671-4AAE-80E0-B65E587F7C20
76144146-ED9B-4CF8-8706-325DFBD70399;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2.52;2022-08-08T22:52:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
8F279856-E2C4-4D88-8D48-823142E576FD;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;100;2022-08-10T05:15:00z;Watch, Clock, Jewelry, and Silverware Stores;078F06E3-047D-43E5-ACE0-18940F2389A3
01B0A1F7-84B1-4C3B-A937-94172FE9AFFB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.16;2022-08-10T13:07:00z;Women’s Ready-to-Wear Stores;D49BB743-A4B6-44AB-9A10-1A5F05EC4C12
59A9CFAB-449D-46B7-8429-C6A0B5437B7E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;4.1;2022-08-12T21:59:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
E155ADBE-CBFB-4AB5-9AB9-40BC451B08E5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;22.35;2022-08-15T06:29:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
18F7F441-3C96-402F-8401-070DC6DCA0EE;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.27;2022-08-18T05:47:00z;Bakeries;27ABB2E3-45C3-4D68-9FA7-5F77CD63F4BC
13E4B04B-9300-4E70-BC39-F55ECA6D1568;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.38;2022-08-18T06:47:00z;Bakeries;27ABB2E3-45C3-4D68-9FA7-5F77CD63F4BC
0DCB4A05-BE44-4B79-8CFF-A21B6BD1D9E2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.59;2022-08-18T06:31:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
E594F3C5-435B-46A1-8B15-F12D87736D62;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;98.4;2022-08-20T19:40:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
06F83668-2BB4-4E19-AC6E-F0A19E38A6F2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;200.27;2022-08-20T08:18:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
58EC6A04-2758-4682-9702-22689AFFB982;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;1.35;2022-08-20T19:00:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
31A4C963-6E20-489C-BD0A-4B22C362DA6E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;18.52;2022-08-20T09:21:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
5FF739F3-7734-4DD8-A422-EB175FF0DB63;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.11;2022-08-21T23:27:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
9CD57C70-A406-416D-BC0B-9A7C0CC6A739;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;25.02;2022-08-23T11:00:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
C53736BD-9340-4C36-AEC4-8E4E58D2F90F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6;2022-08-25T08:01:00z;Bakeries;27ABB2E3-45C3-4D68-9FA7-5F77CD63F4BC
D879ECF2-72A6-43B3-9EE6-7B62460E0017;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2.8;2022-08-27T14:51:00z;Misc. Food Stores – Convenience Stores and Specialty Markets;A59151DD-76B9-4796-B676-643F0E5AF42D
0E86EE43-F86C-451E-9F49-67897CB8A63F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.7;2022-08-27T21:36:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
351337E2-12F0-4143-B9F6-455EE4277826;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.11;2022-08-28T23:26:00z;Men’s Women’s and Children’s Uniforms and Commercial Clothing;2631CC06-BA08-455C-A141-159345613BFD
182B2284-9891-498D-A43D-FA04EF7E4386;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.4;2022-09-03T22:35:00z;Caterers;6FB08223-0FBD-4AEF-91B7-0CE3919388C7
9EFE4025-EE4C-48E3-81B0-0CF951A36D8D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2;2022-09-05T00:15:00z;Glass, Paint, and Wallpaper Stores;0E9877FA-C2C9-4D6A-93A8-D0F3D88CFB5A
1F96D812-A3CA-4CA2-AF2E-B624A62BD06E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;10;2022-09-09T12:00:00z;Service Stations ( with or without ancillary services);CE4473BA-8534-40C7-80C2-1781C11774A9
F1800174-83F6-4925-A6D9-3CF2FFD79E1D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;508.3;2022-09-10T17:27:00z;Recreation Services (Not Elsewhere Classified);025F82F8-0313-40AC-BCCB-9DFCEE0AF967
0E3686AE-6514-40E7-B416-7E546FD1D84A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;26.3;2022-09-14T13:45:00z;Watch, Clock, Jewelry, and Silverware Stores;078F06E3-047D-43E5-ACE0-18940F2389A3
9AD3D3D0-844E-4B70-8923-242CAD4C045E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;684.23;2022-09-15T21:51:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
3AE1C70A-D233-41DA-8F9E-D91751204C3C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.58;2022-09-18T14:45:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
B7373E37-11B6-4E4D-9302-409AE0CF0835;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;14.82;2022-09-19T13:26:00z;Nurseries – Lawn and Garden Supply Store;A8328AEA-A331-41EE-B2A7-4B2737F33C88
D338B20B-0B11-4E55-8829-D2B06BEBBDB5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5;2022-09-21T12:37:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
0CB9C475-7A9D-42B0-A79E-BC683269FAA5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;92.34;2022-09-23T07:50:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
8B0C7A16-9B74-4BD0-AEEA-A3506C7FAA18;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;67.15;2022-10-01T23:58:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
649D6B4C-5845-48F7-966A-5DD97A1EF949;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;106.74;2022-10-04T02:10:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
BC460A38-A8C5-4BB7-8666-41784A29D839;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;47.7;2022-10-05T22:38:00z;Sporting Goods Stores;1653FF67-BA55-47D6-99E4-AA651A9D1AEB
00A008F5-17A0-4B5E-965E-1E0B0E2A5D79;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;102.7;2022-10-05T18:27:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
F804BED9-275D-4000-AFE6-11345D0F6188;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;9.12;2022-10-10T05:35:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
FE2D1EF9-988A-4D7D-B95F-BCD2D355E93E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;8.51;2022-10-10T02:16:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
B7897141-3157-40EB-8EA8-B247F1A42907;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.74;2022-10-11T04:12:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
DD3005CD-5391-41E1-B27A-FFAB337D07F0;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;110.5;2022-10-12T19:44:00z;Tax Payments;94B0920B-AFDE-44B5-8574-9C7B551E999D
FA24922F-5F04-4B32-8A28-73C0CE9E9589;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;27.8;2022-10-13T04:59:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
7873940C-9565-4232-BE5F-DF287F8A95AA;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.62;2022-10-13T11:42:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
ED7BCF71-0610-4C49-BEA8-21FAFF2E68A5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;29.61;2022-10-15T15:09:00z;Service Stations ( with or without ancillary services);CE4473BA-8534-40C7-80C2-1781C11774A9
6076C7F7-DB89-425A-813B-92C413EC58E8;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;11.96;2022-10-17T22:17:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
2B1DF19C-179E-45DF-8B1B-C31801D2FAF0;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;8.39;2022-10-18T03:23:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
37B85364-92BE-4D01-82DC-1E36ECDBCDC4;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;132.8;2022-10-18T02:38:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
34D7B129-31D9-402D-8015-7884F15CE742;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;26;2022-10-20T14:05:00z;Cigar Stores and Stands;5060FF1D-97B4-4CF9-9B0E-63C1CD4F2C09
E0842346-BE86-41D4-BB70-5BE2CCD4E32E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.18;2022-10-20T21:36:00z;Dairy Products Stores;D21F440A-187F-49D0-9BDB-5BF8C0BFCB0A
25A73A5E-B20D-4F07-B615-C8A3E44C1F93;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15.44;2022-10-20T19:15:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
C569139B-5D3E-4A76-BAD4-CA63A4DA7784;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;27.06;2022-10-20T00:44:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
10676B87-2073-4236-912A-156A1A37812D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.42;2022-10-21T12:19:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
C96B0880-6D2C-433B-A387-4A5CA35AB3D9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.59;2022-10-24T10:27:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
0B4E737B-8C5E-47EB-B022-7C0BD4611E3E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;893.63;2022-10-24T18:54:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
83B1D304-4A78-4729-8557-4FCD2D1CD78A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16.27;2022-10-25T15:41:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
F3965EB5-AC15-4135-82CC-180C58EAA6A5;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;11;2022-10-26T12:30:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
A527BB98-A4B1-4793-A4A1-7B971E034F76;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;63.71;2022-10-29T15:51:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
72702F42-77B7-4C1D-BA9B-74C70589BA5B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;0.16;2022-10-29T19:00:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
5EE47A16-4A8B-4784-8502-B89FBA50E488;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5.59;2022-10-29T17:43:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
429AAE5F-3C86-41BF-8CA4-B745C654B67E;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;108.47;2022-10-31T08:08:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
B158F5AD-D337-42DA-B013-290ADA2D904F;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.32;2022-11-01T20:34:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
20F774AA-B918-4FC1-AD98-28D39186635D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5;2022-11-01T11:36:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
512FE91E-648D-4707-BBCD-7C8480894560;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;32.19;2022-11-02T00:10:00z;Family Clothing Stores;20B682B8-FC7C-40A9-8D71-563800BBC554
1E11BC4A-5607-4182-A939-35C07AECB518;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.36;2022-11-02T09:40:00z;Drug Stores and Pharmacies;0EB4C735-B1A5-413B-848D-BAEBEB889AE7
9263C67E-35CB-4992-A186-BBA440B8FECC;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;20;2022-11-02T16:43:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
2225DC11-4CCF-434D-BA85-855C6FBF848A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.79;2022-11-02T02:22:00z;Cable and other pay television (previously Cable Services);D30124CE-4045-4EF8-B8F8-8B8DCE2CE710
FDD88329-7779-46B6-8C8D-727347D3E82C;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;18;2022-11-03T01:15:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
366C3C2A-D8E8-4F31-81AD-42E50DC69CE7;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;86.95;2022-11-03T03:37:00z;Management, Consulting, and Public Relations Services;F7D036EE-5C35-4BB4-BD34-676FE15950DD
356E2F59-7D54-48A7-B91A-5411F9EDE599;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;13.86;2022-11-05T01:01:00z;Fast Food Restaurants;59B34239-11C6-446D-AE1B-1E7FC29C209D
E1947FEC-59A5-4756-984B-6E1CCC25E6C2;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;12.35;2022-11-05T03:34:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
5EB476A9-BF0C-4C71-8C3D-58AD55EB4897;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;4.27;2022-11-05T15:13:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
0F11A184-2834-49B8-9732-2D63F2505B40;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16.5;2022-11-05T03:51:00z;Veterinary Services;213CBF07-4E97-4AC1-B949-D4E9907D6FD7
9232E8CF-3542-4676-AADD-48CF7032B0C9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;32.1;2022-11-06T11:46:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
6614F9DF-7330-4A50-9E1A-A9D827F7BFA9;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.08;2022-11-07T19:42:00z;Caterers;6FB08223-0FBD-4AEF-91B7-0CE3919388C7
535460F5-47DE-4065-A157-65715EF30C99;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.9;2022-11-07T21:06:00z;Drinking Places (Alcoholic Beverages), Bars, Taverns, Cocktail lounges, Nightclubs and Discotheques;DA01B0CB-6FE7-4527-927E-4D0B987CCC36
3E6D8AD5-93EC-4841-9E25-5D9588D235EB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;14.69;2022-11-07T22:56:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
7788EAED-E058-45D3-B973-03995EA4F958;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;16;2022-11-08T18:42:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
B4257800-B774-4D63-A677-0334290212A3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;47.53;2022-11-09T20:58:00z;News Dealers and Newsstands;CBC8F1D3-A367-4F84-9C37-E916C0681F66
E2917369-F898-4FC8-96C1-574071DB56BB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;75.23;2022-11-10T02:38:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
D9104ADF-3C64-402C-AE5E-F64CDF667137;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;25.14;2022-11-11T04:10:00z;Caterers;6FB08223-0FBD-4AEF-91B7-0CE3919388C7
791EE8E1-678F-438E-B537-39876E016C7A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;15;2022-11-12T03:35:00z;Ambulance Services;DA6D7576-142C-4004-8BA9-CEA864D8FDAC
85944468-8531-4723-98B4-BFAB16E56CDB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;452.021;2022-11-12T05:27:00z;Men’s and Women’s Clothing Stores;87C1B77F-C4D3-4A13-B786-804456950F6D
EB2F85E5-6CF2-4651-A59A-638022C702D3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;80;2022-11-15T09:12:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
57B4F427-3E45-4A47-A82F-29F9215CA832;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7;2022-11-16T03:00:00z;Drugs, Drug Proprietors, and Druggist’s Sundries;8C4A1677-F71B-4F7C-8E79-BEADEE3A4D80
2FD2D0E3-E64C-48E8-8479-6FF8EE5F49FB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;64.6;2022-11-17T18:25:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
9C77DDE8-1F1B-4C41-A6E6-3F4EF4EC9BF3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;52.78;2022-11-18T19:18:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
9B7A4C91-A0B1-437C-9E3F-EE7D469EA34B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;2.1;2022-11-18T21:48:00z;Digital Goods: Media, Books, Movies, Music;FFD40345-EAB2-435E-AD07-0203A440662E
F2A7BB76-F99B-42EB-B198-68484E6F8EEA;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;190.14;2022-11-19T02:16:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
7E452E9F-6F51-4DD4-818E-5FB18594438A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;59.4;2022-11-19T04:30:00z;Industrial Supplies, Not Elsewhere Classified;5CCD5765-3F64-42C2-9D88-552A70650E49
D7B5536B-1458-4E73-8333-1F6B5F1A698B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;3.36;2022-11-19T18:58:00z;Department Stores;0918D0AC-2656-4069-AD45-6EB52E2F54D2
D7CFCAEB-7465-4698-8CB8-AD5093DB091B;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;360;2022-11-20T20:46:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
06288ECC-BDD3-4578-9F50-39D388AC7AD3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;552.06;2022-11-20T19:03:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
413AE61F-A9C0-42D5-A76A-FB56F71052F8;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;6.64;2022-11-20T01:13:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
03CDDBCA-F8F6-4E1A-9A41-EC1C7D1344AB;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;27.12;2022-11-21T01:38:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
23052696-E85A-46C1-AD3E-966B9E116868;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;36.11;2022-11-23T05:06:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
C4F86D5E-8F2B-4C3F-A88A-10EC710277F3;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;25.51;2022-11-24T08:50:00z;Petroleum and Petroleum Products;E25906CC-17F2-46CE-AA0A-664208D55941
F3D0AE1E-2A3A-4BCC-8C1A-72485ABBFB75;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.2;2022-11-25T18:19:00z;Computer Software Stores;81C1E273-E3B0-4D26-B571-466ACCFD843A
01C8429C-0E55-481D-A50F-B6932076823D;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;33.5;2022-11-28T05:19:00z;Lodging – Hotels, Motels, Resorts, Central Reservation Services (not elsewhere classified);110DB874-77B6-4641-801B-97F442CAF803
2487B64E-7B7A-453F-84CB-3F5F6FBF2551;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;7.5;2022-11-29T17:04:00z;Motion Picture Theaters;C6745567-4715-4ECB-8C97-1CBA754F9214
DC78A5A3-7044-4831-88F0-3CAA84D3D78A;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;92.4;2022-11-29T09:28:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
5E7754F8-3954-4300-A398-471C5B254995;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;14.4;2022-11-30T14:21:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
DECA6B2B-C0AF-44D7-945F-4099912A2D12;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;5;2022-11-30T06:22:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
E8079167-6F68-4875-872E-D242D40F0652;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;51.6;2022-11-30T08:07:00z;Eating places and Restaurants;049AE16E-D1B1-45C2-A6C9-291C8028D107
A33D3540-817B-43B2-9606-43CFE055E836;8fbaa8ca-6cf3-4ea4-9764-82e6b841480d;EUR;54.32;2022-12-01T17:21:00z;Grocery Stores, Supermarkets;49F4C309-C96F-4107-A1A3-F56AAE73D13D
